campos de atuação,práticas de linguagem,eixos,unidades temáticas,objetos de conhecimento,habilidades,códigos,subject codes,year codes
,,,Álgebra,Propriedades da igualdade e noção de equivalência,"Concluir, por meio de investigações, que a relação de igualdade existente entre dois membros permanece ao adicionar, subtrair, multiplicar ou dividir cada um desses membros por um mesmo número, para construir a noção de equivalência.",EF05MA10,math,g5
,,,Álgebra,Propriedades da igualdade e noção de equivalência,Resolver e elaborar problemas cuja conversão em sentença matemática seja uma igualdade com uma operação em que um dos termos é desconhecido.,EF05MA11,math,g5
,,,Álgebra,"Grandezas diretamente proporcionais
Problemas envolvendo a partição de um todo em duas partes proporcionais","Resolver problemas que envolvam variação de proporcionalidade direta entre duas grandezas, para associar a quantidade de um produto ao valor a pagar, alterar as quantidades de ingredientes de receitas, ampliar ou reduzir escala em mapas, entre outros.",EF05MA12,math,g5
,,,Álgebra,"Grandezas diretamente proporcionais
Problemas envolvendo a partição de um todo em duas partes proporcionais","Resolver problemas envolvendo a partilha de uma quantidade em duas partes desiguais, tais como dividir uma quantidade em duas partes, de modo que uma seja o dobro da outra, com compreensão da ideia de razão entre as partes e delas com o todo.",EF05MA13,math,g5
,,,Geometria,Plano cartesiano: coordenadas cartesianas (1º quadrante) e representação de deslocamentos no plano cartesiano,"Utilizar e compreender diferentes representações para a localização de objetos no plano, como mapas, células em planilhas eletrônicas e coordenadas geográficas, a fim de desenvolver as primeiras noções de coordenadas cartesianas.",EF05MA14,math,g5
,,,Geometria,Plano cartesiano: coordenadas cartesianas (1º quadrante) e representação de deslocamentos no plano cartesiano,"Interpretar, descrever e representar a localização ou movimentação de objetos no plano cartesiano (1º quadrante), utilizando coordenadas cartesianas, indicando mudanças de direção e de sentido e giros.",EF05MA15,math,g5
,,,Geometria,"Figuras geométricas espaciais: reconhecimento, representações, planificações e características","Associar figuras espaciais a suas planificações (prismas, pirâmides, cilindros e cones) e analisar, nomear e comparar seus atributos.",EF05MA16,math,g5
,,,Geometria,"Figuras geométricas planas: características, representações e ângulos","Reconhecer, nomear e comparar polígonos, considerando lados, vértices e ângulos, e desenhá-los, utilizando material de desenho ou tecnologias digitais.",EF05MA17,math,g5
,,,Geometria,Ampliação e redução de figuras poligonais em malhas quadriculadas: reconhecimento da congruência dos ângulos e da proporcionalidade dos lados correspondentes,Reconhecer a congruência dos ângulos e a proporcionalidade entre os lados correspondentes de figuras poligonais em situações de ampliação e de redução em malhas quadriculadas e usando tecnologias digitais.,EF05MA18,math,g5
,,,Grandezas e medidas,"Medidas de comprimento, área, massa, tempo, temperatura e capacidade: utilização de unidades convencionais e relações entre as unidades de medida mais usuais","Resolver e elaborar problemas envolvendo medidas das grandezas comprimento, área, massa, tempo, temperatura e capacidade, recorrendo a transformações entre as unidades mais usuais em contextos socioculturais.",EF05MA19,math,g5
,,,Grandezas e medidas,Áreas e perímetros de figuras poligonais: algumas relações,"Concluir, por meio de investigações, que figuras de perímetros iguais podem ter áreas diferentes e que, também, figuras que têm a mesma área podem ter perímetros diferentes.",EF05MA20,math,g5
,,,Grandezas e medidas,Noção de volume,"Reconhecer volume como grandeza associada a sólidos geométricos e medir volumes por meio de empilhamento de cubos, utilizando, preferencialmente, objetos concretos.",EF05MA21,math,g5
,,,Probabilidade e estatística,Espaço amostral: análise de chances de eventos aleatórios,"Apresentar todos os possíveis resultados de um experimento aleatório, estimando se esses resultados são igualmente prováveis ou não.",EF05MA22,math,g5
,,,Probabilidade e estatística,Cálculo de probabilidade de eventos equiprováveis,"Determinar a probabilidade de ocorrência de um resultado em eventos aleatórios, quando todos os resultados possíveis têm a mesma chance de ocorrer (equiprováveis).",EF05MA23,math,g5
,,,Probabilidade e estatística,"Leitura, coleta, classificação interpretação e representação de dados em tabelas de dupla entrada, gráfico de colunas agrupadas, gráficos pictóricos e gráfico de linhas","Interpretar dados estatísticos apresentados em textos, tabelas e gráficos (colunas ou linhas), referentes a outras áreas do conhecimento ou a outros contextos, como saúde e trânsito, e produzir textos com o objetivo de sintetizar conclusões.",EF05MA24,math,g5
,,,Probabilidade e estatística,"Leitura, coleta, classificação interpretação e representação de dados em tabelas de dupla entrada, gráfico de colunas agrupadas, gráficos pictóricos e gráfico de linhas","Realizar pesquisa envolvendo variáveis categóricas e numéricas, organizar dados coletados por meio de tabelas, gráficos de colunas, pictóricos e de linhas, com e sem uso de tecnologias digitais, e apresentar texto escrito sobre a finalidade da pesquisa e a síntese dos resultados.",EF05MA25,math,g5
,,,Artes visuais,Contextos e práticas,"Identificar e apreciar formas distintas das artes visuais tradicionais e contemporâneas, cultivando a percepção, o imaginário, a capacidade de simbolizar e o repertório imagético.",EF15AR01,arts,"g1, g2, g3, g4, g5"
,,,Artes visuais,Elementos da linguagem,"Explorar e reconhecer elementos constitutivos das artes visuais (ponto, linha, forma, cor, espaço, movimento etc.).",EF15AR02,arts,"g1, g2, g3, g4, g5"
,,,Artes visuais,Matrizes estéticas e culturais,"Reconhecer e analisar a influência de distintas matrizes estéticas e culturais das artes visuais nas manifestações artísticas das culturas locais, regionais e nacionais.",EF15AR03,arts,"g1, g2, g3, g4, g5"
,,,Artes visuais,Materialidades,"Experimentar diferentes formas de expressão artística (desenho, pintura, colagem, quadrinhos, dobradura, escultura, modelagem, instalação, vídeo, fotografia etc.), fazendo uso sustentável de materiais, instrumentos, recursos e técnicas convencionais e não convencionais.",EF15AR04,arts,"g1, g2, g3, g4, g5"
,,,Artes visuais,Processos de criação,"Experimentar a criação em artes visuais de modo individual, coletivo e colaborativo, explorando diferentes espaços da escola e da comunidade.",EF15AR05,arts,"g1, g2, g3, g4, g5"
,,,Artes visuais,Processos de criação,"Dialogar sobre a sua criação e as dos colegas, para alcançar sentidos plurais.",EF15AR06,arts,"g1, g2, g3, g4, g5"
,,,Artes visuais,Sistemas da linguagem,"Reconhecer algumas categorias do sistema das artes visuais (museus, galerias, instituições, artistas, artesãos, curadores etc.).",EF15AR07,arts,"g1, g2, g3, g4, g5"
,,,Dança,Contextos e práticas,"Experimentar e apreciar formas distintas de manifestações da dança presentes em diferentes contextos, cultivando a percepção, o imaginário, a capacidade de simbolizar e o repertório corporal.",EF15AR08,arts,"g1, g2, g3, g4, g5"
,,,Dança,Elementos da linguagem,Estabelecer relações entre as partes do corpo e destas com o todo corporal na construção do movimento dançado.,EF15AR09,arts,"g1, g2, g3, g4, g5"
,,,Dança,Elementos da linguagem,"Experimentar diferentes formas de orientação no espaço (deslocamentos, planos, direções, caminhos etc.) e ritmos de movimento (lento, moderado e rápido) na construção do movimento dançado.",EF15AR10,arts,"g1, g2, g3, g4, g5"
,,,Dança,Processos de criação,"Criar e improvisar movimentos dançados de modo individual, coletivo e colaborativo, considerando os aspectos estruturais, dinâmicos e expressivos dos elementos constitutivos do movimento, com base nos códigos de dança.",EF15AR11,arts,"g1, g2, g3, g4, g5"
,,,Dança,Processos de criação,"Discutir, com respeito e sem preconceito, as experiências pessoais e coletivas em dança vivenciadas na escola, como fonte para a construção de vocabulários e repertórios próprios.",EF15AR12,arts,"g1, g2, g3, g4, g5"
,,,Música,Contextos e práticas,"Identificar e apreciar criticamente diversas formas e gêneros de expressão musical, reconhecendo e analisando os usos e as funções da música em diversos contextos de circulação, em especial, aqueles da vida cotidiana.",EF15AR13,arts,"g1, g2, g3, g4, g5"
,,,Música,Elementos da linguagem,"Perceber e explorar os elementos constitutivos da música (altura, intensidade, timbre, melodia, ritmo etc.), por meio de jogos, brincadeiras, canções e práticas diversas de composição/criação, execução e apreciação musical.",EF15AR14,arts,"g1, g2, g3, g4, g5"
,,,Música,Materialidades,"Explorar fontes sonoras diversas, como as existentes no próprio corpo (palmas, voz, percussão corporal), na natureza e em objetos cotidianos, reconhecendo os elementos constitutivos da música e as características de instrumentos musicais variados.",EF15AR15,arts,"g1, g2, g3, g4, g5"
,,,Música,Notação e registro musical,"Explorar diferentes formas de registro musical não convencional (representação gráfica de sons, partituras criativas etc.), bem como procedimentos e técnicas de registro em áudio e audiovisual, e reconhecer a notação musical convencional.",EF15AR16,arts,"g1, g2, g3, g4, g5"
,,,Música,Processos de criação,"Experimentar improvisações, composições e sonorização de histórias, entre outros, utilizando vozes, sons corporais e/ou instrumentos musicais convencionais ou não convencionais, de modo individual, coletivo e colaborativo.",EF15AR17,arts,"g1, g2, g3, g4, g5"
,,,Teatro,Contextos e práticas,"Reconhecer e apreciar formas distintas de manifestações do teatro presentes em diferentes contextos, aprendendo a ver e a ouvir histórias dramatizadas e cultivando a percepção, o imaginário, a capacidade de simbolizar e o repertório ficcional.",EF15AR18,arts,"g1, g2, g3, g4, g5"
,,,Teatro,Elementos da linguagem,"Descobrir teatralidades na vida cotidiana, identificando elementos teatrais (variadas entonações de voz, diferentes fisicalidades, diversidade de personagens e narrativas etc.).",EF15AR19,arts,"g1, g2, g3, g4, g5"
,,,Teatro,Processos de criação,"Experimentar o trabalho colaborativo, coletivo e autoral em improvisações teatrais e processos narrativos criativos em teatro, explorando desde a teatralidade dos gestos e das ações do cotidiano até elementos de diferentes matrizes estéticas e culturais.",EF15AR20,arts,"g1, g2, g3, g4, g5"
,,,Teatro,Processos de criação,"Exercitar a imitação e o faz de conta, ressignificando objetos e fatos e experimentando-se no lugar do outro, ao compor e encenar acontecimentos cênicos, por meio de músicas, imagens, textos ou outros pontos de partida, de forma intencional e reflexiva.",EF15AR21,arts,"g1, g2, g3, g4, g5"
,,,Teatro,Processos de criação,"Experimentar possibilidades criativas de movimento e de voz na criação de um personagem teatral, discutindo estereótipos.",EF15AR22,arts,"g1, g2, g3, g4, g5"
,,,Artes integradas,Processos de criação,"Reconhecer e experimentar, em projetos temáticos, as relações processuais entre diversas linguagens artísticas.",EF15AR23,arts,"g1, g2, g3, g4, g5"
,,,Artes integradas,Matrizes estéticas e culturais,"Caracterizar e experimentar brinquedos, brincadeiras, jogos, danças, canções e histórias de diferentes matrizes estéticas e culturais.",EF15AR24,arts,"g1, g2, g3, g4, g5"
,,,Artes integradas,Patrimônio cultural,"Conhecer e valorizar o patrimônio cultural, material e imaterial, de culturas diversas, em especial a brasileira, incluindo-se suas matrizes indígenas, africanas e europeias, de diferentes épocas, favorecendo a construção de vocabulário e repertório relativos às diferentes linguagens artísticas.",EF15AR25,arts,"g1, g2, g3, g4, g5"
,,,Artes integradas,Arte e tecnologia,"Explorar diferentes tecnologias e recursos digitais (multimeios, animações, jogos eletrônicos, gravações em áudio e vídeo, fotografia, softwares etc.) nos processos de criação artística.",EF15AR26,arts,"g1, g2, g3, g4, g5"
,,,Brincadeiras e jogos,Brincadeiras e jogos da cultura popular presentes no contexto comunitário e regional,"Experimentar, fruir e recriar diferentes brincadeiras e jogos da cultura popular presentes no contexto comunitário e regional, reconhecendo e respeitando as diferenças individuais de desempenho dos colegas.",EF12EF01,move,"g1, g2"
,,,Brincadeiras e jogos,Brincadeiras e jogos da cultura popular presentes no contexto comunitário e regional,"Explicar, por meio de múltiplas linguagens (corporal, visual, oral e escrita), as brincadeiras e os jogos populares do contexto comunitário e regional, reconhecendo e valorizando a importância desses jogos e brincadeiras para suas culturas de origem.",EF12EF02,move,"g1, g2"
,,,Brincadeiras e jogos,Brincadeiras e jogos da cultura popular presentes no contexto comunitário e regional,"Planejar e utilizar estratégias para resolver desafios de brincadeiras e jogos populares do contexto comunitário e regional, com base no reconhecimento das características dessas práticas.",EF12EF03,move,"g1, g2"
,,,Brincadeiras e jogos,Brincadeiras e jogos da cultura popular presentes no contexto comunitário e regional,"Colaborar na proposição e na produção de alternativas para a prática, em outros momentos e espaços, de brincadeiras e jogos e demais práticas corporais tematizadas na escola, produzindo textos (orais, escritos, audiovisuais) para divulgá-las na escola e na comunidade.",EF12EF04,move,"g1, g2"
,,,Esportes,"Esportes de marca
Esportes de precisão","Experimentar e fruir, prezando pelo trabalho coletivo e pelo protagonismo, a prática de esportes de marca e de precisão, identificando os elementos comuns a esses esportes.",EF12EF05,move,"g1, g2"
,,,Esportes,"Esportes de marca
Esportes de precisão",Discutir a importância da observação das normas e das regras dos esportes de marca e de precisão para assegurar a integridade própria e as dos demais participantes.,EF12EF06,move,"g1, g2"
,,,Ginásticas,Ginástica geral,"Experimentar, fruir e identificar diferentes elementos básicos da ginástica (equilíbrios, saltos, giros, rotações, acrobacias, com e sem materiais) e da ginástica geral, de forma individual e em pequenos grupos, adotando procedimentos de segurança.",EF12EF07,move,"g1, g2"
,,,Ginásticas,Ginástica geral,Planejar e utilizar estratégias para a execução de diferentes elementos básicos da ginástica e da ginástica geral.,EF12EF08,move,"g1, g2"
,,,Ginásticas,Ginástica geral,"Participar da ginástica geral, identificando as potencialidades e os limites do corpo, e respeitando as diferenças individuais e de desempenho corporal.",EF12EF09,move,"g1, g2"
,,,Ginásticas,Ginástica geral,"Descrever, por meio de múltiplas linguagens (corporal, oral, escrita e audiovisual), as características dos elementos básicos da ginástica e da ginástica geral, identificando a presença desses elementos em distintas práticas corporais.",EF12EF10,move,"g1, g2"
,,,Danças,Danças do contexto comunitário e regional,"Experimentar e fruir diferentes danças do contexto comunitário e regional (rodas cantadas, brincadeiras rítmicas e expressivas), e recriá-las, respeitando as diferenças individuais e de desempenho corporal.",EF12EF11,move,"g1, g2"
,,,Danças,Danças do contexto comunitário e regional,"Identificar os elementos constitutivos (ritmo, espaço, gestos) das danças do contexto comunitário e regional, valorizando e respeitando as manifestações de diferentes culturas.",EF12EF12,move,"g1, g2"
,,,Brincadeiras e jogos,"Brincadeiras e jogos populares do Brasil e do mundo
Brincadeiras e jogos de matriz indígena e africana","Experimentar e fruir brincadeiras e jogos populares do Brasil e do mundo, incluindo aqueles de matriz indígena e africana, e recriá-los, valorizando a importância desse patrimônio histórico cultural.",EF35EF01,move,"g3, g4, g5"
,,,Brincadeiras e jogos,"Brincadeiras e jogos populares do Brasil e do mundo
Brincadeiras e jogos de matriz indígena e africana",Planejar e utilizar estratégias para possibilitar a participação segura de todos os alunos em brincadeiras e jogos populares do Brasil e de matriz indígena e africana.,EF35EF02,move,"g3, g4, g5"
,,,Brincadeiras e jogos,"Brincadeiras e jogos populares do Brasil e do mundo
Brincadeiras e jogos de matriz indígena e africana","Descrever, por meio de múltiplas linguagens (corporal, oral, escrita, audiovisual), as brincadeiras e os jogos populares do Brasil e de matriz indígena e africana, explicando suas características e a importância desse patrimônio histórico cultural na preservação das diferentes culturas.",EF35EF03,move,"g3, g4, g5"
,,,Brincadeiras e jogos,"Brincadeiras e jogos populares do Brasil e do mundo
Brincadeiras e jogos de matriz indígena e africana","Recriar, individual e coletivamente, e experimentar, na escola e fora dela, brincadeiras e jogos populares do Brasil e do mundo, incluindo aqueles de matriz indígena e africana, e demais práticas corporais tematizadas na escola, adequando-as aos espaços públicos disponíveis.",EF35EF04,move,"g3, g4, g5"
,,,Esportes,Esportes de campo e taco Esportes de rede/parede Esportes de invasão,"Experimentar e fruir diversos tipos de esportes de campo e taco, rede/parede e invasão, identificando seus elementos comuns e criando estratégias individuais e coletivas básicas para sua execução, prezando pelo trabalho coletivo e pelo protagonismo.",EF35EF05,move,"g3, g4, g5"
,,,Esportes,Esportes de campo e taco Esportes de rede/parede Esportes de invasão,"Diferenciar os conceitos de jogo e esporte, identificando as características que os constituem na contemporaneidade e suas manifestações (profissional e comunitária/lazer).",EF35EF06,move,"g3, g4, g5"
,,,Ginásticas,Ginástica geral,"Experimentar e fruir, de forma coletiva, combinações de diferentes elementos da ginástica geral (equilíbrios, saltos, giros, rotações, acrobacias, com e sem materiais), propondo coreografias com diferentes temas do cotidiano.",EF35EF07,move,"g3, g4, g5"
,,,Ginásticas,Ginástica geral,"Planejar e utilizar estratégias para resolver desafios na execução de elementos básicos de apresentações coletivas de ginástica geral, reconhecendo as potencialidades e os limites do corpo e adotando procedimentos de segurança.",EF35EF08,move,"g3, g4, g5"
,,,Danças,"Danças do Brasil e do mundo
Danças de matriz indígena e africana","Experimentar, recriar e fruir danças populares do Brasil e do mundo e danças de matriz indígena e africana, valorizando e respeitando os diferentes sentidos e significados dessas danças em suas culturas de origem.",EF35EF09,move,"g3, g4, g5"
,,,Danças,"Danças do Brasil e do mundo
Danças de matriz indígena e africana","Comparar e identificar os elementos constitutivos comuns e diferentes (ritmo, espaço, gestos) em danças populares do Brasil e do mundo e danças de matriz indígena e africana.",EF35EF10,move,"g3, g4, g5"
,,,Danças,"Danças do Brasil e do mundo
Danças de matriz indígena e africana","Formular e utilizar estratégias para a execução de elementos constitutivos das danças populares do Brasil e do mundo, e das danças de matriz indígena e africana.",EF35EF11,move,"g3, g4, g5"
,,,Danças,"Danças do Brasil e do mundo
Danças de matriz indígena e africana",Identificar situações de injustiça e preconceito geradas e/ou presentes no contexto das danças e demais práticas corporais e discutir alternativas para superá-las.,EF35EF12,move,"g3, g4, g5"
,,,Lutas,"Lutas do contexto comunitário e regional
Lutas de matriz indígena e africana","Experimentar, fruir e recriar diferentes lutas presentes no contexto comunitário e regional e lutas de matriz indígena e africana.",EF35EF13,move,"g3, g4, g5"
,,,Lutas,"Lutas do contexto comunitário e regional
Lutas de matriz indígena e africana","Planejar e utilizar estratégias básicas das lutas do contexto comunitário e regional e lutas de matriz indígena e africana experimentadas, respeitando o colega como oponente e as normas de segurança.",EF35EF14,move,"g3, g4, g5"
,,,Lutas,"Lutas do contexto comunitário e regional
Lutas de matriz indígena e africana","Identificar as características das lutas do contexto comunitário e regional e lutas de matriz indígena e africana, reconhecendo as diferenças entre lutas e brigas e entre lutas e as demais práticas corporais.",EF35EF15,move,"g3, g4, g5"
,,,Matéria e energia,Características dos materiais,"Comparar características de diferentes materiais presentes em objetos de uso cotidiano, discutindo sua origem, os modos como são descartados e como podem ser usados de forma mais consciente.",EF01CI01,scie,g1
,,,Vida e evolução,"Corpo humano
Respeito à diversidade","Localizar, nomear e representar graficamente (por meio de desenhos) partes do corpo humano e explicar suas funções.",EF01CI02,scie,g1
,,,Vida e evolução,"Corpo humano
Respeito à diversidade","Discutir as razões pelas quais os hábitos de higiene do corpo (lavar as mãos antes de comer, escovar os dentes, limpar os olhos, o nariz e as orelhas etc.) são necessários para a manutenção da saúde.",EF01CI03,scie,g1
,,,Vida e evolução,"Corpo humano
Respeito à diversidade","Comparar características físicas entre os colegas, reconhecendo a diversidade e a importância da valorização, do acolhimento e do respeito às diferenças.",EF01CI04,scie,g1
,,,Terra e Universo,Escalas de tempo,"Identificar e nomear diferentes escalas de tempo: os períodos diários (manhã, tarde, noite) e a sucessão de dias, semanas, meses e anos.",EF01CI05,scie,g1
,,,Terra e Universo,Escalas de tempo,Selecionar exemplos de como a sucessão de dias e noites orienta o ritmo de atividades diárias de seres humanos e de outros seres vivos.,EF01CI06,scie,g1
,,,Matéria e energia,"Propriedades e usos dos materiais
Prevenção de acidentes domésticos","Identificar de que materiais (metais, madeira, vidro etc.) são feitos os objetos que fazem parte da vida cotidiana, como esses objetos são utilizados e com quais materiais eram produzidos no passado.",EF02CI01,scie,g2
,,,Matéria e energia,"Propriedades e usos dos materiais
Prevenção de acidentes domésticos","Propor o uso de diferentes materiais para a construção de objetos de uso cotidiano, tendo em vista algumas propriedades desses materiais (flexibilidade, dureza, transparência etc.).",EF02CI02,scie,g2
,,,Matéria e energia,"Propriedades e usos dos materiais
Prevenção de acidentes domésticos","Discutir os cuidados necessários à prevenção de acidentes domésticos (objetos cortantes e inflamáveis, eletricidade, produtos de limpeza, medicamentos etc.).",EF02CI03,scie,g2
,,,Vida e evolução,"Seres vivos no ambiente
Plantas","Descrever características de plantas e animais (tamanho, forma, cor, fase da vida, local onde se desenvolvem etc.) que fazem parte de seu cotidiano e relacioná-las ao ambiente em que eles vivem.",EF02CI04,scie,g2
,,,Vida e evolução,"Seres vivos no ambiente
Plantas",Investigar a importância da água e da luz para a manutenção da vida de plantas em geral.,EF02CI05,scie,g2
,,,Vida e evolução,"Seres vivos no ambiente
Plantas","Identificar as principais partes de uma planta (raiz, caule, folhas, flores e frutos) e a função desempenhada por cada uma delas, e analisar as relações entre as plantas, o ambiente e os demais seres vivos.",EF02CI06,scie,g2
,,,Terra e Universo,"Movimento aparente do Sol no céu
O Sol como fonte de luz e calor",Descrever as posições do Sol em diversos horários do dia e associá-las ao tamanho da sombra projetada.,EF02CI07,scie,g2
,,,Terra e Universo,"Movimento aparente do Sol no céu
O Sol como fonte de luz e calor","Comparar o efeito da radiação solar (aquecimento e reflexão) em diferentes tipos de superfície (água, areia, solo, superfícies escura, clara e metálica etc.).",EF02CI08,scie,g2
,,,Matéria e energia,"Produção de som
Efeitos da luz nos materiais
Saúde auditiva e visual",Produzir diferentes sons a partir da vibração de variados objetos e identificar variáveis que influem nesse fenômeno.,EF03CI01,scie,g3
,,,Matéria e energia,"Produção de som
Efeitos da luz nos materiais
Saúde auditiva e visual","Experimentar e relatar o que ocorre com a passagem da luz através de objetos transparentes (copos, janelas de vidro, lentes, prismas, água etc.), no contato com superfícies polidas (espelhos) e na intersecção com objetos opacos (paredes, pratos, pessoas e outros objetos de uso cotidiano).",EF03CI02,scie,g3
,,,Matéria e energia,"Produção de som
Efeitos da luz nos materiais
Saúde auditiva e visual",Discutir hábitos necessários para a manutenção da saúde auditiva e visual considerando as condições do ambiente em termos de som e luz.,EF03CI03,scie,g3
,,,Vida e evolução,Características e desenvolvimento dos animais,"Identificar características sobre o modo de vida (o que comem, como se reproduzem, como se deslocam etc.) dos animais mais comuns no ambiente próximo.",EF03CI04,scie,g3
,,,Vida e evolução,Características e desenvolvimento dos animais,"Descrever e comunicar as alterações que ocorrem desde o nascimento em animais de diferentes meios terrestres ou aquáticos, inclusive o homem.",EF03CI05,scie,g3
,,,Vida e evolução,Características e desenvolvimento dos animais,"Comparar alguns animais e organizar grupos com base em características externas comuns (presença de penas, pelos, escamas, bico, garras, antenas, patas etc.).",EF03CI06,scie,g3
,,,Terra e Universo,"Características da Terra
Observação do céu
Usos do solo","Identificar características da Terra (como seu formato esférico, a presença de água, solo etc.), com base na observação, manipulação e comparação de diferentes formas de representação do planeta (mapas, globos, fotografias etc.).",EF03CI07,scie,g3
,,,Terra e Universo,"Características da Terra
Observação do céu
Usos do solo","Observar, identificar e registrar os períodos diários (dia e/ou noite) em que o Sol, demais estrelas, Lua e planetas estão visíveis no céu.",EF03CI08,scie,g3
,,,Terra e Universo,"Características da Terra
Observação do céu
Usos do solo","Comparar diferentes amostras de solo do entorno da escola com base em características como cor, textura, cheiro, tamanho das partículas, permeabilidade etc.",EF03CI09,scie,g3
,,,Terra e Universo,"Características da Terra
Observação do céu
Usos do solo","Identificar os diferentes usos do solo (plantação e extração de materiais, dentre outras possibilidades), reconhecendo a importância do solo para a agricultura e para a vida.",EF03CI10,scie,g3
,,,Matéria e energia,"Misturas
Transformações reversíveis e não reversíveis","Identificar misturas na vida diária, com base em suas propriedades físicas observáveis, reconhecendo sua composição.",EF04CI01,scie,g4
,,,Matéria e energia,"Misturas
Transformações reversíveis e não reversíveis","Testar e relatar transformações nos materiais do dia a dia quando expostos a diferentes condições (aquecimento, resfriamento, luz e umidade).",EF04CI02,scie,g4
,,,Matéria e energia,"Misturas
Transformações reversíveis e não reversíveis","Concluir que algumas mudanças causadas por aquecimento ou resfriamento são reversíveis (como as mudanças de estado físico da água) e outras não (como o cozimento do ovo, a queima do papel etc.).",EF04CI03,scie,g4
,,,Vida e evolução,"Cadeias alimentares simples
Microrganismos","Analisar e construir cadeias alimentares simples, reconhecendo a posição ocupada pelos seres vivos nessas cadeias e o papel do Sol como fonte primária de energia na produção de alimentos.",EF04CI04,scie,g4
,,,Vida e evolução,"Cadeias alimentares simples
Microrganismos",Descrever e destacar semelhanças e diferenças entre o ciclo da matéria e o fluxo de energia entre os componentes vivos e não vivos de um ecossistema.,EF04CI05,scie,g4
,,,Vida e evolução,"Cadeias alimentares simples
Microrganismos","Relacionar a participação de fungos e bactérias no processo de decomposição, reconhecendo a importância ambiental desse processo.",EF04CI06,scie,g4
,,,Vida e evolução,"Cadeias alimentares simples
Microrganismos","Verificar a participação de microrganismos na produção de alimentos, combustíveis, medicamentos, entre outros.",EF04CI07,scie,g4
,,,Vida e evolução,"Cadeias alimentares simples
Microrganismos","Propor, a partir do conhecimento das formas de transmissão de alguns microrganismos (vírus, bactérias e protozoários), atitudes e medidas adequadas para prevenção de doenças a eles associadas.",EF04CI08,scie,g4
,,,Terra e Universo,"Pontos cardeais
Calendários, fenômenos cíclicos e cultura","Identificar os pontos cardeais, com base no registro de diferentes posições relativas do Sol e da sombra de uma vara (gnômon).",EF04CI09,scie,g4
,,,Terra e Universo,"Pontos cardeais
Calendários, fenômenos cíclicos e cultura",Comparar as indicações dos pontos cardeais resultantes da observação das sombras de uma vara (gnômon) com aquelas obtidas por meio de uma bússola.,EF04CI10,scie,g4
,,,Terra e Universo,"Pontos cardeais
Calendários, fenômenos cíclicos e cultura",Associar os movimentos cíclicos da Lua e da Terra a períodos de tempo regulares e ao uso desse conhecimento para a construção de calendários em diferentes culturas.,EF04CI11,scie,g4
,,,Matéria e energia,"Propriedades físicas dos materiais
Ciclo hidrológico
Consumo consciente
 Reciclagem","Explorar fenômenos da vida cotidiana que evidenciem propriedades físicas dos materiais – como densidade, condutibilidade térmica e elétrica, respostas a forças magnéticas, solubilidade, respostas a forças mecânicas (dureza, elasticidade etc.), entre outras.",EF05CI01,scie,g5
,,,Matéria e energia,"Propriedades físicas dos materiais
Ciclo hidrológico
Consumo consciente
 Reciclagem","Aplicar os conhecimentos sobre as mudanças de estado físico da água para explicar o ciclo hidrológico e analisar suas implicações na agricultura, no clima, na geração de energia elétrica, no provimento de água potável e no equilíbrio dos ecossistemas regionais (ou locais).",EF05CI02,scie,g5
,,,Matéria e energia,"Propriedades físicas dos materiais
Ciclo hidrológico
Consumo consciente
 Reciclagem","Selecionar argumentos que justifiquem a importância da cobertura vegetal para a manutenção do ciclo da água, a conservação dos solos, dos cursos de água e da qualidade do ar atmosférico.",EF05CI03,scie,g5
,,,Matéria e energia,"Propriedades físicas dos materiais
Ciclo hidrológico
Consumo consciente
 Reciclagem",Identificar os principais usos da água e de outros materiais nas atividades cotidianas para discutir e propor formas sustentáveis de utilização desses recursos.,EF05CI04,scie,g5
,,,Matéria e energia,"Propriedades físicas dos materiais
Ciclo hidrológico
Consumo consciente
 Reciclagem",Construir propostas coletivas para um consumo mais consciente e criar soluções tecnológicas para o descarte adequado e a reutilização ou reciclagem de materiais consumidos na escola e/ou na vida cotidiana.,EF05CI05,scie,g5
,,,Vida e evolução,"Nutrição do organismo
Hábitos alimentares
Integração entre os sistemas digestório, respiratório e circulatório","Selecionar argumentos que justifiquem por que os sistemas digestório e respiratório são considerados corresponsáveis pelo processo de nutrição do organismo, com base na identificação das funções desses sistemas.",EF05CI06,scie,g5
,,,Vida e evolução,"Nutrição do organismo
Hábitos alimentares
Integração entre os sistemas digestório, respiratório e circulatório","Justificar a relação entre o funcionamento do sistema circulatório, a distribuição dos nutrientes pelo organismo e a eliminação dos resíduos produzidos.",EF05CI07,scie,g5
,,,Vida e evolução,"Nutrição do organismo
Hábitos alimentares
Integração entre os sistemas digestório, respiratório e circulatório","Organizar um cardápio equilibrado com base nas características dos grupos alimentares (nutrientes e calorias) e nas necessidades individuais (atividades realizadas, idade, sexo etc.) para a manutenção da saúde do organismo.",EF05CI08,scie,g5
,,,Vida e evolução,"Nutrição do organismo
Hábitos alimentares
Integração entre os sistemas digestório, respiratório e circulatório","Discutir a ocorrência de distúrbios nutricionais (como obesidade, subnutrição etc.) entre crianças e jovens a partir da análise de seus hábitos (tipos e quantidade de alimento ingerido, prática de atividade física etc.).",EF05CI09,scie,g5
